customer_id,age,gender,region,education_level,employment_type,annual_income,join_date,default_flag,transaction_id,loan_amount,loan_purpose,credit_score,repayment_months,transaction_count,product_id,interest_rate_x,product_name,category,interest_rate_y,stock,join_year,join_month,join_day,join_weekday,education_level_encoded,gender_encoded,income_category,good_credit,transaction_bin,income_standard,income_minmax,loan_maxabs,income_robust,spending_ratio,spending_log,spending_reciprocal,spending_sqrt,loan_yeojohnson,debt_to_income_ratio,months_since_join,average_monthly_transactions,spending_to_income_ratio
1383,23.0,Female,West,Graduate,Salaried,477702.48,2020-02-13,0.0,TXN10383,409159.46,Home,563.9,6.0,33.0,P003,12.79,Home Loan,Home Loan,8.5,500.0,2020,2,13,Thursday,1.0,0,Low,0,2.0,-0.4420048299162606,0.027654217721518992,0.027277297333333336,-0.4674839222888203,85.65152519199818,4.461894617760868,0.011540477767520528,9.254810921461235,-0.0264296099183734,0.8565152519199818,79.7,0.41405269761606023,0.8565152519199818
1384,49.0,Male,East,Secondary,Salaried,558902.47,2022-04-11,0.0,TXN10384,131457.57,Business,667.34,36.0,59.0,P005,13.99,Business Loan,Business Loan,11.75,400.0,2022,4,11,Monday,0.0,1,Medium,0,3.0,-0.3513287805398072,0.03450653755274262,0.008763838000000001,-0.2967843946977189,23.52066363206447,3.199516175630982,0.040781930497686414,4.849810680022929,-1.5756835497129518,0.23520663632064467,53.43333333333333,1.1041796631316283,0.23520663632064467
1385,47.0,Male,South,Secondary,Self-Employed,524702.65,2022-08-03,0.0,TXN10385,602917.58,Business,722.74,24.0,18.0,P005,5.58,Business Loan,Business Loan,11.75,400.0,2022,8,3,Wednesday,0.0,1,Medium,1,1.0,-0.38951972818630093,0.031620476793248954,0.04019450533333333,-0.3686796389914767,114.90652467640481,4.752784044502358,0.008627641996788907,10.719446099328305,0.4651478721799806,1.149065246764048,49.63333333333333,0.36265950302216254,1.149065246764048
1386,52.0,Female,West,Graduate,Unemployed,700079.72,2021-01-27,1.0,TXN10386,784336.81,Education,832.69,60.0,56.0,P004,15.86,Education Loan,Education Loan,9.25,600.0,2021,1,27,Wednesday,1.0,0,,1,3.0,-0.19367610974721347,0.04642022953586498,0.05228912066666667,0.0,112.03535648768688,4.727700659044266,0.008846789456615121,10.58467554947656,0.7884717007300699,1.1203535648768688,68.06666666666666,0.822722820763957,1.1203535648768688
1387,57.0,Female,East,Post-Graduate,Salaried,445300.52,2021-07-25,0.0,TXN10387,443227.57,Business,740.02,24.0,28.0,P006,6.38,Credit Builder Loan,Credit Loan,14.5,700.0,2021,7,25,Sunday,2.0,0,Low,1,2.0,-0.47818810684589896,0.02491987510548524,0.029548504666666666,-0.5355996851728522,99.53448291504353,4.610500782231649,0.009946835861731621,9.976696994248323,0.0764826417333112,0.9953448291504353,62.1,0.45088566827697263,0.9953448291504353
1388,33.0,Female,South,Graduate,Self-Employed,1296789.93,2022-05-06,1.0,TXN10388,1315117.45,Home,659.37,60.0,57.0,P003,12.4,Home Loan,Home Loan,8.5,500.0,2022,5,6,Friday,1.0,0,Very High,0,3.0,0.47267033272641085,0.09677552151898734,0.08767449666666666,1.2544108805405878,101.41329906841581,4.629016577887545,0.009764356866699153,10.07041702554645,1.4004962499892049,1.014132990684158,52.6,1.0836501901140685,1.014132990684158
1389,30.0,Female,North,Graduate,Salaried,700079.72,2022-08-14,0.0,TXN10389,790632.26,Home,592.76,36.0,52.0,P003,9.98,Home Loan,Home Loan,8.5,500.0,2022,8,14,Sunday,1.0,0,Medium,0,3.0,-0.19367610974721347,0.04642022953586498,0.05270881733333333,0.0,112.93460407623293,4.735624635341173,0.008776964716802862,10.627069402061554,0.7981707359039606,1.1293460407623293,49.266666666666666,1.0554803788903924,1.1293460407623293
1390,59.0,Female,South,Graduate,Salaried,696428.52,2020-08-01,0.0,TXN10390,502449.96,Home,784.55,12.0,32.0,P003,14.27,Home Loan,Home Loan,8.5,500.0,2020,8,1,Saturday,1.0,0,Medium,1,2.0,-0.19775340571096053,0.04611211139240507,0.033496664,-0.007675593496263012,72.14666625083073,4.292466552276277,0.013671163037982513,8.49391936922118,0.23627978882265374,0.7214666625083074,74.03333333333333,0.4322377307519136,0.7214666625083074
1391,47.0,Male,North,Graduate,Salaried,584489.16,2019-03-31,0.0,TXN10391,210589.18,Home,598.0,24.0,12.0,P003,7.27,Home Loan,Home Loan,8.5,500.0,2019,3,31,Sunday,1.0,1,Medium,0,0.0,-0.32275611734341997,0.03666575189873418,0.014039278666666667,-0.24299576866931702,36.029612593670684,3.611717932912131,0.027005413504405006,6.002467208879253,-0.912214578286902,0.36029612593670685,90.33333333333333,0.13284132841328414,0.36029612593670685
1392,36.0,Male,East,Secondary,Unemployed,762372.45,2021-02-01,0.0,TXN10392,608085.64,Home,818.42,60.0,48.0,P003,16.76,Home Loan,Home Loan,8.5,500.0,2021,2,1,Monday,0.0,1,High,1,3.0,-0.12411380239626334,0.051677,0.04053904266666667,0.13095247405030505,79.76227892285458,4.391510011506813,0.012382018107181151,8.930973010980079,0.47576676535413903,0.7976227892285458,67.9,0.706921944035346,0.7976227892285458
1393,34.0,Male,West,Graduate,Salaried,1102002.63,2020-08-03,0.0,TXN10393,1024890.63,Business,655.83,48.0,42.0,P006,18.52,Credit Builder Loan,Credit Loan,14.5,700.0,2020,8,3,Monday,1.0,1,Very High,0,2.0,0.25515130553556953,0.0803377746835443,0.068326042,0.8449268388461718,93.00255753473112,4.5433219897161665,0.01063800843536124,9.643783362080004,1.109016036561911,0.9300255753473112,73.96666666666667,0.5678233438485805,0.9300255753473112
1394,36.0,Female,West,Secondary,Salaried,434483.82,2019-08-24,0.0,TXN10394,401816.4,Home,815.2,12.0,27.0,P003,7.78,Home Loan,Home Loan,8.5,500.0,2019,8,24,Saturday,0.0,0,Low,1,2.0,-0.49026711847250487,0.02400707341772152,0.02678776,-0.5583386729497555,92.48132646228345,4.537761699367624,0.010697323602949367,9.616721190836483,-0.04984185113417871,0.9248132646228345,85.46666666666667,0.3159126365054602,0.9248132646228345
1395,41.0,Female,East,Secondary,Salaried,487415.17,2025-05-24,0.0,TXN10395,339982.55,Home,737.71,36.0,10.0,P003,6.77,Home Loan,Home Loan,8.5,500.0,2025,5,24,Saturday,0.0,0,Low,1,0.0,-0.4311586665359673,0.02847385400843882,0.022665503333333333,-0.4470657966875879,69.75214784554203,4.259182894303422,0.014133846539656793,8.351775131404223,-0.26779576233060015,0.6975214784554202,15.466666666666667,0.646551724137931,0.6975214784554202
1396,43.0,Male,West,Graduate,Salaried,592310.52,2019-12-26,0.0,TXN10396,131422.84,Home,668.36,18.0,46.0,P003,7.47,Home Loan,Home Loan,8.5,500.0,2019,12,26,Thursday,1.0,1,Medium,0,3.0,-0.3140220026526298,0.03732578227848102,0.008761522666666667,-0.22655361815772293,22.18816576143203,3.1436420520387918,0.04312544641470784,4.7104315897199935,-1.5760640283182297,0.22188165761432027,81.33333333333333,0.5655737704918034,0.22188165761432027
1397,54.0,Male,West,Secondary,Salaried,333903.27,2024-03-30,0.0,TXN10397,180197.1,Home,635.85,6.0,57.0,P003,19.91,Home Loan,Home Loan,8.5,500.0,2024,3,30,Saturday,0.0,1,Low,0,3.0,-0.6025854441042056,0.015519263291139245,0.01201314,-0.769780230637794,53.96685692835532,4.0067304022927015,0.018192781175452984,7.346213781830428,-1.1283543035731682,0.5396685692835532,29.466666666666665,1.9343891402714932,0.5396685692835532
1398,43.0,Female,North,Graduate,Salaried,446075.63,2021-11-18,0.0,TXN10398,498179.47,Business,651.02,24.0,52.0,P006,13.98,Credit Builder Loan,Credit Loan,14.5,700.0,2021,11,18,Thursday,1.0,0,Low,0,3.0,-0.4773225413127975,0.024985285232067514,0.03321196466666666,-0.5339702402575124,111.68049462823153,4.724556332670454,0.00887465042906774,10.567899253315748,0.2254646293743797,1.1168049462823153,58.233333333333334,0.8929593589009731,1.1168049462823153
1399,40.0,Male,East,Graduate,Self-Employed,538700.01,2022-03-05,0.0,TXN10399,411389.77,Home,716.41,12.0,42.0,P003,12.94,Home Loan,Home Loan,8.5,500.0,2022,3,5,Saturday,1.0,1,Medium,1,2.0,-0.3738888727329937,0.03280168860759494,0.027425984666666667,-0.3392542321715673,76.36713613575021,4.348562092699216,0.012925384729833818,8.738829219967068,-0.01940965636085535,0.7636713613575021,54.666666666666664,0.7682926829268293,0.7636713613575021
1400,26.0,Female,South,Secondary,Salaried,1132286.57,2018-09-08,0.0,TXN10400,418026.74,Home,686.56,36.0,32.0,P003,6.8100000000000005,Home Loan,Home Loan,8.5,500.0,2018,9,8,Saturday,0.0,0,Very High,0,2.0,0.2889693889953528,0.08289338143459916,0.027868449333333333,0.908590076385946,36.91881110980588,3.6354473243058107,0.026372134851596073,6.076085179604206,0.001236227492242669,0.3691881110980588,97.13333333333334,0.32944406314344543,0.3691881110980588
1401,29.0,Female,North,Graduate,Salaried,808749.37,2022-03-25,0.0,TXN10401,349619.27,Business,629.53,18.0,42.0,P006,16.04,Credit Builder Loan,Credit Loan,14.5,700.0,2022,3,25,Friday,1.0,0,High,0,2.0,-0.07232468409898482,0.0555906641350211,0.023307951333333334,0.2284465542235946,43.22961883729196,3.7893946741015685,0.02260928369468234,6.574923485280415,-0.23109609067470968,0.43229618837291955,54.0,0.7777777777777778,0.43229618837291955
1402,18.0,Female,East,Secondary,Salaried,778644.65,2018-03-20,0.0,TXN10402,418032.02,Home,665.92,48.0,26.0,P003,19.76,Home Loan,Home Loan,8.5,500.0,2018,3,20,Tuesday,0.0,0,High,0,1.0,-0.10594263253942553,0.053050181434599164,0.027868801333333335,0.16516007497326,53.687137001455035,4.001628526408124,0.01828583566138036,7.327150674133502,0.0012525088731989047,0.5368713700145503,102.86666666666666,0.25275437459494493,0.5368713700145503
1403,18.0,Male,North,Post-Graduate,Self-Employed,1117751.34,2020-06-16,0.0,TXN10403,1218475.71,Home,686.68,6.0,25.0,P003,19.08,Home Loan,Home Loan,8.5,500.0,2020,6,16,Tuesday,2.0,1,Very High,0,1.0,0.2727378939769654,0.08166677974683545,0.081231714,0.8780339532333693,109.01133967774979,4.700583448458759,0.009089972024059024,10.440849566857564,1.3120090337230639,1.0901133967774979,75.56666666666666,0.3308337009263344,1.0901133967774979
1404,51.0,Female,South,Graduate,Self-Employed,649060.45,2020-02-20,0.0,TXN10404,551562.61,Home,499.06,18.0,11.0,P003,15.64,Home Loan,Home Loan,8.5,500.0,2020,2,20,Thursday,1.0,0,Medium,0,0.0,-0.25064934146399825,0.042114805907172995,0.036770840666666665,-0.10725328029034063,84.9786194798959,4.45409865464586,0.011630798517692258,9.218384862864855,0.3538707390516899,0.849786194798959,79.46666666666667,0.13842281879194632,0.849786194798959
1405,49.0,Female,South,Post-Graduate,Salaried,867691.3,2018-08-14,0.0,TXN10405,418026.74,Education,718.94,12.0,23.0,P004,6.28,Education Loan,Education Loan,9.25,600.0,2018,8,14,Tuesday,2.0,0,High,1,1.0,-0.006504215955781055,0.06056466666666667,0.027868449333333333,0.35235493901905796,48.1768965529561,3.895423930952997,0.020334752090814652,6.940957898803025,0.001236227492242669,0.481768965529561,97.96666666666667,0.23477373256209594,0.481768965529561
1406,42.0,Female,East,Graduate,Self-Employed,700079.72,2020-12-10,1.0,TXN10406,414718.35,Business,596.72,12.0,34.0,P006,6.91,Credit Builder Loan,Credit Loan,14.5,700.0,2020,12,10,Thursday,1.0,0,,0,2.0,-0.19367610974721347,0.04642022953586498,0.027647889999999998,0.0,59.23873212610701,4.09831553622677,0.01660061499811361,7.6966701973065605,-0.009010057404007251,0.5923873212610701,69.66666666666667,0.4880382775119617,0.5923873212610701
1407,57.0,Female,South,Secondary,Salaried,809996.26,2021-04-24,1.0,TXN10407,418026.74,Business,581.97,6.0,57.0,P006,5.84,Credit Builder Loan,Credit Loan,14.5,700.0,2021,4,24,Saturday,0.0,0,High,0,3.0,-0.07093228172052385,0.055695886919831225,0.027868449333333333,0.23106778033406666,51.60847779716909,3.9628772816075166,0.019008343177224774,7.183904077670378,0.001236227492242669,0.5160847779716908,65.16666666666667,0.8746803069053708,0.5160847779716908
1408,18.0,Female,North,Graduate,Salaried,508041.47,2020-11-23,1.0,TXN10408,208704.85,Home,536.58,12.0,52.0,P003,9.38,Home Loan,Home Loan,8.5,500.0,2020,11,23,Monday,1.0,0,Medium,0,3.0,-0.40812527210755,0.030214470042194096,0.013913656666666666,-0.40370495802304696,41.08027834814351,3.7395791831448277,0.023764101361846573,6.409389857712161,-0.9245917250119077,0.4108027834814351,70.23333333333333,0.7403891789273849,0.4108027834814351
1409,33.0,Female,South,Post-Graduate,Salaried,183044.79,2020-03-13,0.0,TXN10409,163044.2,Business,527.52,24.0,40.0,P006,7.31,Credit Builder Loan,Credit Loan,14.5,700.0,2020,3,13,Friday,2.0,0,Low,0,2.0,-0.7710491468871333,0.002788589873417723,0.010869613333333333,-1.0869166153727134,89.07339017952928,4.500624784473666,0.011102057977465437,9.437870002258416,-1.2687814113857534,0.8907339017952929,78.73333333333333,0.5080440304826418,0.8907339017952929
1410,56.0,Male,North,Graduate,Salaried,700079.72,2020-01-12,0.0,TXN10410,389436.98,Home,564.79,18.0,23.0,P003,9.42,Home Loan,Home Loan,8.5,500.0,2020,1,12,Sunday,1.0,1,,0,1.0,-0.19367610974721347,0.04642022953586498,0.025962465333333334,0.0,55.62751910596696,4.036495070336253,0.017659258533447353,7.458385824423872,-0.09039354059247146,0.5562751910596696,80.76666666666667,0.28477094510936857,0.5562751910596696
1411,22.0,Female,North,Post-Graduate,Salaried,1530870.5,2023-12-19,0.0,TXN10411,940984.45,Home,619.73,24.0,29.0,P003,11.55,Home Loan,Home Loan,8.5,500.0,2023,12,19,Tuesday,2.0,0,Very High,0,2.0,0.7340681644673798,0.11652915611814348,0.06273229666666666,1.7464976741135396,61.4672795641434,4.134642892680556,0.016008380819164184,7.840107114328439,1.0075555327100227,0.6146727956414341,32.86666666666667,0.8823529411764706,0.6146727956414341
1412,39.0,Female,South,Post-Graduate,Unemployed,1165026.14,2025-05-03,0.0,TXN10412,969055.28,Home,846.03,24.0,31.0,P003,21.03,Home Loan,Home Loan,8.5,500.0,2025,5,3,Saturday,2.0,0,Very High,1,2.0,0.3255296750974057,0.08565621434599156,0.06460368533333334,0.977415566789772,83.178844381981,4.432943635307842,0.011879469329161476,9.120243658037925,1.0425663588459257,0.83178844381981,16.166666666666668,1.9175257731958761,0.83178844381981
1413,41.0,Male,East,Secondary,Self-Employed,1190405.1,2025-11-25,1.0,TXN10413,1348841.66,Home,635.3,48.0,7.0,P003,15.38,Home Loan,Home Loan,8.5,500.0,2025,11,25,Tuesday,0.0,1,Very High,0,0.0,0.3538703661502378,0.08779789873417723,0.08992277733333333,1.0307675004877133,113.30946582806136,4.73890938301532,0.008748181900387415,10.644691908555238,1.429708566116697,1.1330946582806136,9.3,0.7526881720430108,1.1330946582806136
1414,20.0,Female,West,Secondary,Self-Employed,1381537.42,2025-09-07,1.0,TXN10414,300079.13,Education,695.11,48.0,40.0,P004,19.19,Education Loan,Education Loan,9.25,600.0,2025,9,7,Sunday,0.0,0,Very High,0,2.0,0.5673078762503754,0.10392720843881857,0.020005275333333333,1.4325680023275682,21.72066609676052,3.1232749110623046,0.04401279415582708,4.660543540914571,-0.4329284036306034,0.21720666096760521,11.933333333333334,3.35195530726257,0.21720666096760521
1415,29.0,Female,South,Graduate,Salaried,734979.06,2019-12-05,1.0,TXN10415,746724.32,Education,714.04,24.0,33.0,P004,17.08,Education Loan,Education Loan,9.25,600.0,2019,12,5,Thursday,1.0,0,High,1,2.0,-0.1547040079397423,0.04936532151898735,0.04978162133333333,0.07336578306525954,101.59804008565902,4.630818830075258,0.009746774881519187,10.079585313179258,0.7286875219961934,1.0159804008565902,82.03333333333333,0.40227549776513616,1.0159804008565902
1416,43.0,Female,North,Graduate,Salaried,780241.88,2024-12-19,0.0,TXN10416,356572.31,Business,682.55,18.0,21.0,P006,6.91,Credit Builder Loan,Credit Loan,14.5,700.0,2024,12,19,Thursday,1.0,0,High,0,1.0,-0.1041590053943292,0.053184968776371314,0.023771487333333334,0.1685177897519728,45.70022696038823,3.843749024628529,0.021413172163985705,6.760194299011547,-0.20529850308998088,0.4570022696038823,20.666666666666668,1.0161290322580645,0.4570022696038823
1417,33.0,Male,North,Post-Graduate,Self-Employed,498384.46,2021-11-27,0.0,TXN10417,307062.36,Education,673.42,12.0,2.0,P004,17.51,Education Loan,Education Loan,9.25,600.0,2021,11,27,Saturday,2.0,1,Low,0,0.0,-0.4189092576177563,0.029399532489451485,0.020470824,-0.4240060325052302,61.611543827028626,4.1369496672878885,0.015971495652025634,7.849302123566695,-0.4023524037449095,0.6161154382702863,57.93333333333333,0.03452243958573073,0.6161154382702863
1418,54.0,Male,South,Post-Graduate,Salaried,588301.91,2024-06-28,1.0,TXN10418,101781.52,Education,578.4,60.0,18.0,P004,9.68,Education Loan,Education Loan,9.25,600.0,2024,6,28,Friday,2.0,1,Medium,0,1.0,-0.318498418453801,0.03698750295358651,0.006785434666666667,-0.23498056295533884,17.300899125076782,2.9069501911582694,0.05464212403803436,4.159434952619981,-1.9486509739622595,0.17300899125076782,26.466666666666665,0.6801007556675064,0.17300899125076782
1419,39.0,Other,East,Graduate,Salaried,982160.24,2019-09-07,0.0,TXN10419,418026.74,Home,803.33,6.0,47.0,P003,15.86,Home Loan,Home Loan,8.5,500.0,2019,9,7,Saturday,1.0,2,High,1,3.0,0.1213232783026576,0.07022449282700423,0.027868449333333333,0.5929928255736514,42.56196931775613,3.7741845063577286,0.022955803322518613,6.5239535036476255,0.001236227492242669,0.4256196931775613,85.0,0.5529411764705883,0.4256196931775613
1420,46.0,Female,East,Secondary,Salaried,1357251.23,2018-11-25,1.0,TXN10420,919894.4,Home,833.61,18.0,33.0,P003,10.8,Home Loan,Home Loan,8.5,500.0,2018,11,25,Sunday,0.0,0,Very High,1,2.0,0.5401874817330126,0.10187774092827005,0.06132629333333334,1.3815133019515249,67.77628044588326,4.230858924534576,0.014539896509623718,8.232635085188901,0.9804898931261882,0.6777628044588326,94.53333333333333,0.34908321579689705,0.6777628044588326
1421,31.0,Male,North,Graduate,Self-Employed,648320.31,2021-10-27,0.0,TXN10421,418026.74,Education,536.97,18.0,37.0,P004,21.96,Education Loan,Education Loan,9.25,600.0,2021,10,27,Wednesday,1.0,1,Medium,0,2.0,-0.25147585598925226,0.042052346835443045,0.027868449333333333,-0.10880921088037224,64.47842733786945,4.181720734772077,0.015272205528700138,8.029846034505857,0.001236227492242669,0.6447842733786945,58.96666666666667,0.6274731486715658,0.6447842733786945
1422,45.0,Female,North,Secondary,Salaried,546468.27,2022-01-23,0.0,TXN10422,418026.74,Home,592.96,18.0,34.0,P003,9.48,Home Loan,Home Loan,8.5,500.0,2022,1,23,Sunday,0.0,0,Medium,0,2.0,-0.36521405482563774,0.03345723797468355,0.027868449333333333,-0.32292370907415247,76.49606810657093,4.350227200963521,0.012903880473327,8.746203067993044,0.001236227492242669,0.7649606810657094,56.03333333333333,0.6067816775728733,0.7649606810657094
1423,22.0,Female,East,Post-Graduate,Salaried,700203.29,2018-05-13,0.0,TXN10423,786654.71,Business,656.22,12.0,20.0,P005,9.75,Business Loan,Business Loan,11.75,400.0,2018,5,13,Sunday,2.0,0,High,0,1.0,-0.1935381190969504,0.046430657383966255,0.05244364733333333,0.00025977023672593474,112.346617223121,4.730450532865693,0.008822495320098668,10.599368718141708,0.7920526440851572,1.12346617223121,101.06666666666666,0.1978891820580475,1.12346617223121
1424,47.0,Female,West,Graduate,Self-Employed,974324.15,2020-04-14,1.0,TXN10424,253970.14,Home,598.01,36.0,35.0,P003,20.82,Home Loan,Home Loan,8.5,500.0,2020,4,14,Tuesday,1.0,0,High,0,2.0,0.11257271461714076,0.06956321940928271,0.01693134266666667,0.5765197094912314,26.066288103399675,3.298288972074115,0.03694632955135043,5.105515459128458,-0.656691083645882,0.26066288103399676,77.66666666666667,0.4506437768240343,0.26066288103399676
1425,22.0,Female,South,Graduate,Salaried,316385.11,2025-05-22,0.0,TXN10425,418026.74,Home,723.01,12.0,51.0,P003,5.42,Home Loan,Home Loan,8.5,500.0,2025,5,22,Thursday,1.0,0,Low,1,3.0,-0.622147977808269,0.014040937552742617,0.027868449333333333,-0.8066071026148144,132.12592084374643,4.89129545357589,0.007511685129853319,11.494603988121836,0.001236227492242669,1.3212592084374641,15.533333333333333,3.2832618025751072,1.3212592084374641
1426,29.0,Male,North,Secondary,Salaried,197982.93,2018-05-01,1.0,TXN10426,114860.71,Home,618.1,36.0,50.0,P003,16.84,Home Loan,Home Loan,8.5,500.0,2018,5,1,Tuesday,0.0,1,Low,0,3.0,-0.7543677221698104,0.00404919240506329,0.007657380666666667,-1.0555134903096473,58.015461231935504,4.077799464353931,0.016944712099595725,7.616788117831263,-1.7712857512008067,0.5801546123193551,101.46666666666667,0.49277266754270693,0.5801546123193551
1427,33.0,Male,North,Graduate,Salaried,517125.23,2025-04-07,0.0,TXN10427,433315.98,Home,850.0,12.0,54.0,P003,17.33,Home Loan,Home Loan,8.5,500.0,2025,4,7,Monday,1.0,1,Medium,1,3.0,-0.3979814350173748,0.03098103206751055,0.028887732,-0.3846089761054267,83.79323901871892,4.440215811066524,0.011793393100353678,9.153864703977163,0.04746115256577296,0.8379323901871892,17.033333333333335,3.170254403131115,0.8379323901871892
1428,43.0,Male,East,Graduate,Salaried,357697.8,2022-01-15,0.0,TXN10428,151395.03,Home,682.55,6.0,18.0,P003,19.22,Home Loan,Home Loan,8.5,500.0,2022,1,15,Saturday,1.0,1,Low,0,1.0,-0.5760140864332317,0.017527240506329117,0.010093002,-0.7197591034153364,42.32484236693656,3.768726197209282,0.023081445779550073,6.505754557846196,-1.3737179274026419,0.4232484236693656,56.3,0.3197158081705151,0.4232484236693656
1429,43.0,Female,South,Graduate,Self-Employed,529325.33,2020-08-22,0.0,TXN10429,168043.26,Education,698.07,48.0,46.0,P004,21.57,Education Loan,Education Loan,9.25,600.0,2020,8,22,Saturday,1.0,0,Medium,0,3.0,-0.38435758026077116,0.03201057637130802,0.011202884,-0.35896178936852946,31.746687807288577,3.4888018213113954,0.030537439569000485,5.634419917550393,-1.226243191311598,0.31746687807288576,73.33333333333333,0.6272727272727273,0.31746687807288576
1430,38.0,Male,East,Secondary,Salaried,645355.39,2018-05-09,0.0,TXN10430,205536.49,Home,767.29,12.0,24.0,P003,21.59,Home Loan,Home Loan,8.5,500.0,2018,5,9,Wednesday,0.0,1,Medium,1,1.0,-0.2547867829033718,0.04180214261603376,0.013702432666666667,-0.1150420988812872,31.848574163144434,3.491908339518129,0.030442721654627667,5.643454098612342,-0.9456815809370608,0.31848574163144433,101.2,0.23715415019762845,0.31848574163144433
1431,56.0,Male,South,Graduate,Salaried,545549.59,2022-05-18,0.0,TXN10431,122212.13,Education,774.0,48.0,8.0,P004,6.11,Education Loan,Education Loan,9.25,600.0,2022,5,18,Wednesday,1.0,1,Medium,1,0.0,-0.3662399450140622,0.03337971223628692,0.008147475333333334,-0.3248549684500145,22.401653715842773,3.152806691483747,0.042732022793885126,4.73303852887791,-1.6810605807187542,0.22401653715842773,52.2,0.1532567049808429,0.22401653715842773
1432,53.0,Male,South,Post-Graduate,Self-Employed,1556099.24,2023-09-08,0.0,TXN10432,536743.82,Home,632.06,24.0,30.0,P003,18.97,Home Loan,Home Loan,8.5,500.0,2023,9,8,Friday,2.0,1,Very High,0,2.0,0.7622411048082062,0.11865816371308018,0.03578292133333333,1.7995338136465462,34.49290419292281,3.5693327946128246,0.028174645685922692,5.873065995961803,0.3196391848923618,0.3449290419292281,36.266666666666666,0.8272058823529412,0.3449290419292281
1433,50.0,Female,South,Secondary,Self-Employed,700079.72,2025-08-01,1.0,TXN10433,709984.64,Home,610.62,6.0,44.0,P003,15.99,Home Loan,Home Loan,8.5,500.0,2025,8,1,Friday,0.0,0,,0,2.0,-0.19367610974721347,0.04642022953586498,0.047332309333333336,0.0,101.41482744279466,4.62903150136905,0.00976421114958735,10.070492909624367,0.6670161091734998,1.0141482744279466,13.166666666666666,3.3417721518987342,1.0141482744279466
1434,47.0,Female,North,Secondary,Self-Employed,825790.6,2022-03-28,0.0,TXN10434,888365.0,Home,686.64,60.0,53.0,P003,16.0,Home Loan,Home Loan,8.5,500.0,2022,3,28,Monday,0.0,0,High,0,3.0,-0.053294738246583886,0.05702874261603376,0.05922433333333333,0.264270818617855,107.5775142027531,4.687464334521679,0.009210010077525277,10.37195806985128,0.9387323225432621,1.075775142027531,53.9,0.9833024118738405,1.075775142027531
1435,41.0,Male,West,Secondary,Salaried,985643.04,2018-11-29,1.0,TXN10435,990405.64,Business,753.24,12.0,10.0,P006,7.18,Credit Builder Loan,Credit Loan,14.5,700.0,2018,11,29,Thursday,0.0,1,High,1,0.0,0.12521252194379986,0.07051840000000001,0.06602704266666667,0.6003144067055494,100.48319724349699,4.619893240378811,0.009853847998113596,10.02413074752604,1.068459224825624,1.00483197243497,94.4,0.1059322033898305,1.00483197243497
1436,40.0,Male,East,Graduate,Salaried,374174.45,2021-02-27,1.0,TXN10436,325303.9,Home,691.82,48.0,23.0,P003,16.05,Home Loan,Home Loan,8.5,500.0,2021,2,27,Saturday,1.0,1,Low,0,1.0,-0.5576146072096685,0.018917675105485234,0.02168692666666667,-0.6851217054146232,86.93910019778208,4.476644531698748,0.011371505937073723,9.324113909524169,-0.32594570341123213,0.8693910019778208,67.03333333333333,0.34311287916459476,0.8693910019778208
1437,27.0,Female,West,Graduate,Unemployed,1239659.24,2021-08-09,1.0,TXN10437,329691.66,Business,545.96,12.0,52.0,P005,21.7,Business Loan,Business Loan,11.75,400.0,2021,8,9,Monday,1.0,0,Very High,0,3.0,0.4088724767494477,0.09195436624472575,0.021979443999999997,1.1343101047405704,26.595345669347005,3.317647123334009,0.03623799505837693,5.157067545548245,-0.3082669823746699,0.26595345669347004,61.6,0.8441558441558441,0.26595345669347004
1438,22.0,Male,East,Graduate,Self-Employed,671430.14,2021-04-11,0.0,TXN10438,304592.15,Home,611.76,48.0,49.0,P003,20.5,Home Loan,Home Loan,8.5,500.0,2021,4,11,Sunday,1.0,1,Medium,0,3.0,-0.22566910298150633,0.04400254345991562,0.020306143333333335,-0.06022746765958297,45.3646823182528,3.8365380124709847,0.021568140877918213,6.735330898942738,-0.4130803065979001,0.45364682318252797,65.6,0.7469512195121952,0.45364682318252797
1439,53.0,Male,South,Secondary,Salaried,1012162.77,2021-11-30,1.0,TXN10439,481078.15,Business,673.71,6.0,11.0,P006,12.47,Credit Builder Loan,Credit Loan,14.5,700.0,2021,11,30,Tuesday,0.0,1,High,0,0.0,0.15482711114424447,0.07275635189873418,0.032071876666666665,0.6560644798624987,47.529721924073534,3.882176433420769,0.02060592891021579,6.894180293847379,0.18111334352610234,0.47529721924073537,57.833333333333336,0.19020172910662825,0.47529721924073537
1440,51.0,Male,North,Graduate,Salaried,388214.82,2018-12-22,0.0,TXN10440,160121.07,Home,673.57,24.0,2.0,P003,5.68,Home Loan,Home Loan,8.5,500.0,2018,12,22,Saturday,1.0,1,Low,0,0.0,-0.5419357224784798,0.020102516455696204,0.010674738000000001,-0.6556058824914398,41.2454810457777,3.743497390586436,0.023671170862426403,6.422264479587998,-1.2943225031192123,0.412454810457777,93.63333333333334,0.021359914560341756,0.412454810457777
1441,48.0,Male,West,Graduate,Salaried,297827.07,2018-05-19,0.0,TXN10441,418026.74,Education,847.67,36.0,58.0,P004,11.16,Education Loan,Education Loan,9.25,600.0,2018,5,19,Saturday,1.0,1,Low,1,3.0,-0.6428717457714203,0.012474858227848102,0.027868449333333333,-0.8456200219639025,140.35888007090827,4.9513019054482825,0.007074193000810287,11.84731531068994,0.001236227492242669,1.4035888007090827,100.86666666666666,0.575016523463318,1.4035888007090827
